"low force, low speed",37.377239462692465,40.68683962584909,30.703591822122448,30.703591822122448,26.94251325227652,26.94251325227652,32.14665126352232,32.14665126352232,31.431406195418393,31.431406195418393,32.76899355817961,32.76899355817961,36.81464647116093,36.81464647116093,33.25078692599888,33.25078692599888,31.772427333735592,31.772427333735592,34.56995020966109,34.56995020966109,36.233195919296655,36.233195919296655,32.135793246698626,32.135793246698626,39.88575092616807,39.88575092616807,37.22795074186293,37.22795074186293,39.51738072091069,39.51738072091069,36.510580481994616,36.510580481994616,37.837216024132054,37.837216024132054,33.45641381839843,33.45641381839843,40.07317804796467,41.957508710657414,44.52899201953583,46.47026808512943,39.235785811367116,37.0219448772211,35.61692463288871,36.42574532270232,36.30510171017963,38.097612845904955,40.010767594152966,37.50091721874133,39.12426794024237,37.10088730104839,38.22208132578763,38.105543014738494,36.00327331812865,33.9010036215188,34.5184674331038,34.49207402206301,34.46568061102222,36.063231936953336,35.31246450770492,32.964145752525376,35.833756265673415,36.78767283436678,34.87197888991209,36.26099058127837,34.0134709876666,30.376939702688528,32.253127477720994,49.641113435659534,49.09015125909554,49.09015125909554,49.09015125909554,45.014370756633625,45.014370756633625,44.13900823073659,43.26364570483956,43.26364570483956,42.513186863178476,41.762728021517376,41.762728021517376,40.74830805869809,39.733888095878804,49.43323604677267,59.13258399766653,59.13258399766653,51.39769674240872,43.66280948715091,43.66280948715091,42.448476129283314,41.23414277141572,48.37038648831395,55.506630205212176,55.506630205212176,53.29309911431609,51.07956802342,48.32142980509555,40.84873601833849,40.84873601833849,35.72077567299753,35.72077567299753,18.876570199251802,18.876570199251802,19.95306568078772,17.190967019522077,15.493804698681089,17.459866793767766,17.391352701223177,17.391352701223177,19.336458327036226,14.994541558485867,13.008536344650638,11.022531130815407,11.703584518057825,11.703584518057825,11.022982085729966,11.022982085729966,13.22728011629508,13.22728011629508,11.283242208700676,9.775212599710246,9.775212599710246,10.363790768320094,10.363790768320094,9.94456180183484,9.94456180183484,11.063860975949442,11.063860975949442,8.924107250448778,8.924107250448778,10.499209035904284,10.499209035904284,6.108678692502947,8.109653699678981,8.109653699678981,6.361227020949899,6.361227020949899,6.759818022544805,5.835919240246424,5.835919240246424,65.31384808665277,62.511185941447955,64.42881264559936,70.50056272833751,63.92756278649503,62.86838177422631,60.60983985605611,58.75532412230941,66.35317832354309,65.46919567489044,60.9257656438911,62.7844119215043,76.4236137300937,76.4236137300937,70.62343117991905,77.21742593758799,78.85097978300381,78.85097978300381,66.95794446947714,76.42700847289449,73.30840453877269,76.79782343625287,69.95091031766827,14.319856100571162,15.382783891341317,15.930018771660642,15.930018771660642,17.419285071772677,17.419285071772677,15.160496840900558,15.160496840900558,19.59054867298598,19.59054867298598,15.901858510116593,15.901858510116593,18.666240769734138,18.666240769734138,16.309154918526847,16.983363429039418,17.657571939551985,17.657571939551985,15.619848607758984,18.970684100316173,18.970684100316173,17.60019263316348,16.22970116601079,19.43318426600276,19.43318426600276,17.24305783359172,17.24305783359172,20.334191878113224,20.334191878113224,16.07943157013145,16.07943157013145,19.46798320552493,19.46798320552493,18.467728645194587,18.467728645194587,18.929857326454528,18.929857326454528,6.348986178884324,7.308105132470219,7.308105132470219,7.630961069111543,7.630961069111543,7.4810835837972105,7.738143324843594,7.738143324843594,8.461166078973223,8.461166078973223,6.18474294869978,7.065301301254122,7.065301301254122,6.493642997517553,5.995968003896984,5.995968003896984,7.436389292482553,6.208942811572399,4.774415786278565,6.927042764075758,6.927042764075758,6.640186937112463,74.08541973873935,72.3763060882787,72.95539685430461,70.18762447171463,69.83054888465921,72.53102228047487,70.75751379794922,77.74650767947827,84.06266552742505,79.21389799716157,78.38470937705605,77.67913155879836,80.74864612465089,79.6449066583843,83.50351869129499,84.66280836948144,88.1896420043881,86.89919732989452,85.5302098942678,86.22139496394749,83.51147992789097,82.74168992756346,81.89716048970847,80.35860253987758,82.95673068519359,83.7982009380645,83.88578731504413,80.98413658072717,81.87227352954862,83.05720692992432,7.8532898489488865,9.582575237515236,9.582575237515236,9.582575237515236,8.184333352209372,8.184333352209372,7.933703320272961,8.655797167321994,8.655797167321994,10.84833451026254,10.84833451026254,10.84833451026254,8.953904598580962,8.953904598580962,12.149669837586789,12.149669837586789,8.216791124771728,26.796686192094587,29.345555978992213,32.04641672998185,34.74727748097148,32.79264321781072,30.838008954649954,31.692901515424392,31.692901515424392,29.660667891660605,29.660667891660605,32.24161060709336,32.24161060709336,35.08716647476599,34.80105358961963,34.514940704473275,34.66090458169071,34.806868458908134,38.111060866176274,38.111060866176274,33.41525412698261,37.77594627685077,42.13663842671893,39.37048247172417,36.604326516729415,39.642299298543065,39.642299298543065,33.6829729186856,33.6829729186856,34.13139670193165,34.13139670193165,30.685123866485768,32.18146156734341,33.677799268201056,32.606676850590674,31.535554432980298,33.33284306687085,33.33284306687085,4.344936458414449,5.008333001526154,20.687728010665005,19.638797238032133,19.638797238032133,17.597297278645957,18.52962781156403,18.048015911013607,17.566404010463184,17.438638285759342,17.310872561055493,19.18872328214633,21.066574003237157,19.936783599814582,18.806993196392003,19.210203619713486,17.94744405737483,17.94744405737483,21.09275355443713,20.920111977307602,20.74747040017807,9.910244154537677,9.007887945826667,9.007887945826667,9.007887945826667,8.879761336057317,8.879761336057317,8.695997259554517,8.695997259554517,8.695997259554517,10.733303386505508,10.733303386505508,11.828099306001368,11.828099306001368,9.786410847126238,9.786410847126238,9.786410847126238,11.112257162453473,11.112257162453473,10.17541029162567,10.17541029162567,12.788864118461214,12.788864118461214,12.788864118461214,10.675116514159955,10.675116514159955,10.675116514159955,34.62579994145496,3.5351344736016395,3.5351344736016395,3.5351344736016395,2.994024652254098,2.4529148309065567,2.4529148309065567,5.074690245423734,5.074690245423734,6.095285088846445,7.115879932269157,7.115879932269157,5.137114272756743,3.15834861324433,4.266830254000406,5.375311894756483,5.375311894756483,4.46958366548115,3.5638554362058175,3.5638554362058175,3.165532633192861,2.7672098301799055,2.7672098301799055,5.620438957972888,4.76773537332327,3.9150317886736525,3.9150317886736525,3.8627937039514393,34.51262487191063,34.53062730833346,35.66736855178807,36.804109795242695,35.528436597780846,36.180660288873085,34.08067582777851,34.08067582777851,35.85242430840911,45.680104754099915,50.9838285669733,46.64564620006147,42.307463833149626,43.06771033487726,46.28797071362676,51.41859046195214,51.41859046195214,50.26210282739968,49.15365337917271,51.1120509350741,52.60963439887862,51.711315227199094,49.31541259171505,48.912474327182224,48.52715020051627,48.544764338383175,48.45991391868821,48.50864803729833,48.27608257914855,48.27608257914855,43.97633428589454,42.42809840726957,46.302947847317256,46.302947847317256,48.66916908285512,48.69591085891432,44.39415880453777,31.956398606319983,31.01086925247444,30.06533989862889,30.258798788704762,33.309096437117496,36.165935195454374,38.09411465826953,38.66344662016736,37.30459911925003,37.40620830198059,35.27642856629413,33.04503964787711,34.010400668222324,36.27310269085177,37.57044369313599,36.502439134769,34.96716471360945,34.4998948508169,36.47410130947169,38.45516534397471,38.46202291982294,37.29584433204142,35.265912177067214,34.40215860987452,37.857464523501385,41.84322254622947,42.37367465533068,39.70928011805116,35.874656012538786,34.70442644430592,39.25218875897976,42.79570803772468,44.20076229126617,44.20076229126617,40.59248679651696,40.47031400054885,46.36571398880037,52.61721517668562,55.142828199197155,57.6684412217087,57.19444862341269,56.72045602511669,54.279650919096774,51.838845813076865,53.383232217951054,54.92761862282525,54.00051507565641,53.073411528487576,57.38663554365499,58.629609474279356,58.629609474279356,60.32167183833892,60.32167183833892,59.52775106662089,59.52775106662089,55.60147780508583,57.23143776387141,59.362007253238204,61.492576742605,55.12345443495959,53.380994169280626,55.754813561480546,58.128632953680444,54.043495026151405,49.958357098622365,55.504088327229184,61.04981955583599,57.10532995638048,53.160840356924965,149.7755581094531,143.6634824443952,149.3053870024141,168.2718972042069,168.2718972042069,194.47713066547954,194.47713066547954,194.47713066547954,197.12727397667564,197.12727397667564,177.5783848495054,177.5783848495054,159.99371623739458,159.99371623739458,153.28411998071775,153.28411998071775,158.16345748257854,158.16345748257854,165.97736923981165
"low force, medium speed",48.85802505246857,47.32594009406267,48.206866369246406,44.981692080109354,48.5041351292888,47.566323108155075,49.84668576255199,48.443589315210694,48.27059181644089,46.830647582105534,46.03147991381495,50.013275542761136,46.70375495942656,50.53617937419738,51.92485971100561,50.849089360222045,47.846841011159846,49.02810501454495,50.29230789840719,49.03299724485371,49.33803964918705,47.59670264071473,42.585317441566524,41.2984511136628,47.386363611125056,46.35694145272776,45.37481103986854,46.88012537558128,48.20494020023625,50.059920207742316,47.078926163101826,43.75685232554339,42.45806067560324,52.29959203596596,61.36403506280271,57.94257015390195,61.05533736472247,54.08533654804974,53.614011085454955,49.16887555196566,56.30531949460196,55.14869337429821,53.47344660876533,46.47618414908178,50.46177610645369,50.50857904518881,53.616388845684504,48.886199392581645,54.39084367260951,52.99652168685821,59.1414800440496,55.48531700577307,62.348971133597765,59.5136537268721,61.05240037137434,52.16933253077129,55.388578427856594,57.64218604771899,62.91555861009147,59.76650426638185,62.001901825501186,61.15552833924963,62.526844254288044,61.041118905967664,60.34220393292404,60.58714374724727,60.21425210697332,62.484411655983074,59.55249294624971,57.54359063055028,54.60788453254485,49.51331948959493,44.418754446645,42.389902213304126,40.36104997996324,41.25877146422632,41.25877146422632,42.15649294848941,39.63597900965387,37.115465070818324,35.39257029165562,33.66967551249293,38.614683428115434,38.614683428115434,39.86613189829017,39.86613189829017,36.172572452842395,39.08065276264539,41.9887330724484,40.543972012285664,39.09921095212293,37.457263319967325,37.457263319967325,35.81531568781173,35.85406092833359,35.892806168855465,33.82795976003962,31.76311335122377,36.713878667150745,41.664643983077724,41.07642211086338,41.07642211086338,40.488200238649036,45.46433427364412,50.440468308639204,44.02148352102206,23.450643881024675,27.858939979947788,27.858939979947788,27.176740963757993,27.176740963757993,27.176740963757993,27.12140083157846,27.12140083157846,24.96504431858165,24.96504431858165,24.96504431858165,26.309184102796642,26.309184102796642,30.13293543670911,30.13293543670911,28.060073555843154,28.060073555843154,28.060073555843154,28.126693668708548,28.126693668708548,28.709803797882852,28.709803797882852,9.350154054857505,8.948191395830051,9.91062219033266,9.781639893434836,10.105649757772387,9.935303361559969,9.682964872261332,8.898606277734139,8.755666913270327,8.914562860752426,10.474120452976047,10.481575801637783,11.613913312225325,11.297960977371996,12.640360205952204,10.35024396772734,9.727604458775152,9.948153286560757,9.715163370832101,9.64714150041148,8.614764094272191,9.302169184695526,9.943798567245514,11.391884381151357,11.069433699821523,11.887932962986987,11.505039722088359,11.140663419588163,94.30697718811764,98.34669779599575,106.07862743900154,116.25693386740015,111.47666818690965,103.51716682821187,108.31491008494501,101.36052676901461,95.4455500668689,93.75090403075507,95.78901508410503,102.53846185406138,89.86850372959854,91.59020854621802,90.73089967630867,89.698154477847,95.0917103737561,89.03540761701154,91.69534564205158,91.66007931476167,80.88074223105183,89.29596293856248,89.45004215045026,99.54444795773108,102.79854649231604,100.18356673607187,88.29625761471499,90.94146970227538,80.93996968558874,34.584710918704,34.081927957622696,37.1100478771013,35.63265930473174,39.21845682260595,37.24454137587966,37.02727742362341,36.270580755117756,37.50056845413911,40.12362843312107,38.07438843537635,39.54185495399431,36.62790823544897,36.76381022410967,39.123689936509884,39.01487674544358,37.720066328389656,34.75886910449393,36.77974907355351,37.981316540436374,39.32494135324427,38.56342864646731,37.282310349126924,38.031246953665075,36.89572972780563,38.702068584219475,37.404091840657664,38.34325171931716,36.718913644230135,34.638803746882715,37.74846344992494,37.32622384626205,36.65654889997891,7.731876145237816,7.07042839907111,7.07042839907111,7.744809315279738,7.744809315279738,9.12910210937775,9.12910210937775,9.337201206881899,9.337201206881899,7.376234874983734,7.913549732481972,8.450864589980213,8.450864589980213,8.467085961382889,8.467085961382889,7.8478531139758045,7.22862026656872,8.03775083516742,8.03775083516742,10.187735166453225,10.187735166453225,8.12073345797928,8.12073345797928,7.517583015415898,7.517583015415898,7.8840923331883594,7.8840923331883594,8.34214755706039,8.34214755706039,8.723642340212606,8.723642340212606,6.247037601008889,6.247037601008889,7.870378071900396,7.870378071900396,116.48791711237179,111.70503524604422,112.9783827258307,117.24875030562106,73.63437965041877,18.459820123736172,17.7130417844879,17.7130417844879,23.559928433280962,23.559928433280962,23.559928433280962,17.910032229112964,17.910032229112964,17.910032229112964,23.838938140268958,23.838938140268958,23.838938140268958,22.932044756552454,22.932044756552454,22.932044756552454,22.60428435950254,22.60428435950254,22.60428435950254,25.23701175767549,25.23701175767549,25.23701175767549,23.48954080895384,23.48954080895384,23.48954080895384,20.872563782292175,20.872563782292175,20.872563782292175,24.51683960509571,24.51683960509571,24.51683960509571,20.596873679405537,20.596873679405537,20.596873679405537,21.783982480116975,44.76375068509316,45.86983819822772,52.07393901670842,53.91435140133674,48.20040811454633,53.20152872304477,45.05764975661389,42.55686409002628,47.52878355970084,48.872703758928175,51.47675822862957,42.46559523954294,39.45525804198118,38.914687335538936,49.591553573206426,46.03264371519016,46.99395087254031,50.21093567248855,55.313320307928024,57.74421400257125,53.40290317877773,55.943689988452554,55.59756763497847,53.613071697228634,56.24708918293568,50.99316473937007,51.58050317971015,59.3307537593559,55.62828406791212,37.58069488717494,38.96631712541465,45.12772732274666,48.53167140267,9.70154786993764,10.071580946742145,10.071580946742145,10.071580946742145,11.226290900449253,11.226290900449253,11.226290900449253,10.25812832661868,10.25812832661868,10.25812832661868,7.241885077702482,7.241885077702482,7.241885077702482,9.492514200725113,28.960988621612888,25.9747295027938,20.23876017807453,20.087405091280818,20.130002004343428,21.670882501987634,20.489280586345668,19.649096572183087,18.783706704325375,20.598340193083683,20.25574397107776,20.62563372397934,20.06077871967984,17.62466538308174,18.194607547776886,17.389547380355072,18.73515864359775,16.938375070143866,17.87434589274968,17.376581232395125,18.194409483462984,18.347025941047086,19.336716285493605,20.56372911857708,20.879194770008777,20.66074366781984,19.962769927769724,19.968158067100518,17.13092158622137,16.41297115549731,18.508679593701014,19.18880947087804,22.540110223923488,21.59235525169313,21.341283293933092,21.02710561327148,21.138365157083374,27.621135791516693,23.547802912705574,23.547802912705574,23.547802912705574,26.82399157941365,26.82399157941365,25.822306929229313,25.822306929229313,25.822306929229313,23.93086769374096,23.93086769374096,24.14765644223279,24.364445190724627,24.364445190724627,23.229860199895924,23.229860199895924,24.255995001275586,25.282129802655252,25.282129802655252,27.687636540153527,27.687636540153527,28.12811567961399,52.1456697640486,45.53415782053702,44.00250493305147,4.063091501940305,4.063091501940305,4.063091501940305,3.0210836504600476,3.3597957875383044,3.3597957875383044,3.5357588134005655,3.711721839262827,3.711721839262827,3.711721839262827,3.603334069715126,3.603334069715126,4.065600043759451,4.065600043759451,63.193105524877616,60.584787139524614,58.188859220891715,61.706098881326646,59.381653135976464,59.11488210078053,58.72204340571318,58.72204340571318,59.76044008462618,58.86155989281194,58.290658002784426,60.088410546466484,62.43382382211711,63.65934176148983,63.02884721570084,64.32257989404343,64.32195938875182,64.26773981272187,63.290493096165704,63.49297185932443,63.472468454767245,62.77021977182132,63.70919357685818,62.7517796934586,62.467080270890804,46.87241228430227,52.98107010316323,51.46677453242099,53.93916819056419,51.87920820346933,53.219875179108264,49.97738660078315,50.74685304862459,52.34488007335639,53.39713170751859,50.52212309281043,51.68045025597104,52.813608723556534,51.233123682428456,50.73907748484231,50.56633708202048,52.64314535478099,51.81272584746162,50.01210787070851,45.53241161232368,45.1127035153803,45.46701324603306,49.46501340397127,47.757546411165194,48.053109119358325,46.687195383601534,47.670890588540814,48.422668857314775,48.53364278738069,49.09778975334167,45.9552021910022,45.35557553413319,45.09210639580489,45.168701385410714,46.10261092692575,47.95288436800639,49.898008643887565,66.90417613533232,66.90417613533232,71.50779484869372,73.85009157179104,73.85009157179104,75.71137264698291,76.00706885854972,78.51772438801216,78.72566739491293,79.48598924927329,83.40264313485422,82.78037063849402,81.90513589906948,82.41668811167413,79.47010510992021,85.55898749565917,83.00695713180889,85.1176637979033,79.04047547781552,81.93179343810456,83.94624195510269,243.31285249227975,243.31285249227975,243.31285249227975,222.44301587715555,222.44301587715555,257.3508103091184,257.3508103091184,261.06831466905305,264.7858190289878,264.7858190289878,263.3612077716391,263.3612077716391,249.11117058686574,249.11117058686574,249.11117058686574,266.138887478199,266.138887478199,256.1211548737428,246.10342226928654,246.10342226928654,251.18272774388956,241.78775387597318,241.78775387597318,236.18536991994193,230.58298596391066,255.20617231717551,279.82935867044034,279.82935867044034,289.96800386499245,300.10664905954457,300.10664905954457,489.49818671059404,489.49818671059404
"low force, high speed",48.41706482304313,56.30980037409434,46.451431331808145,42.08568229766552,34.30660165809879,39.54812426096415,40.79784163537843,46.248652203161065,47.287486184828076,50.049798989447474,50.16779499886478,43.513828407416085,36.46810983209268,33.34762481153791,33.18460391845683,32.02904737816913,27.947375773697466,27.15009900142267,25.795180998509046,28.435368821451284,29.453369292005988,29.757085695312387,30.723473624139412,32.533884454899656,34.12199160155721,33.170286806109914,31.960387842133578,31.66855071048879,29.45712117987025,27.4474667062105,28.1358379699781,30.66041088069087,32.54123978627224,133.90062874826518,141.7409615081597,136.10530650867878,133.59253814536092,141.56688640487297,130.54363677666595,127.7561947170015,124.35096173739218,108.70474590714568,105.41128362021254,104.49287897569397,107.13839891079193,123.307668241184,116.35235883210999,112.51336785856734,43.62561902433759,46.621415135340975,49.963400529559536,46.30929352937289,46.30929352937289,43.14473860999587,40.469002627882894,40.447804347966404,37.37642511917897,39.63075461782683,44.043721631327955,46.84002734592362,46.34121928404792,45.333613073991714,45.354444509270486,44.81339209046704,44.74625772736215,44.4213329011292,43.58982434882576,38.84034943573303,32.71674529384054,28.173439664389736,28.173439664389736,31.62704622422012,35.68979184100353,39.44077443749345,37.95939027569214,31.086787569883068,30.54686690204827,29.924071250005653,30.28531037801183,30.572961196998534,28.730453147594528,27.71255528600291,28.789654600715714,28.887603844404985,29.66861244720107,29.392761723749324,29.097074529929202,28.943629394555646,28.674185702028993,30.691547409919647,29.866117327968844,27.426583338800747,28.856737701990276,28.48748288764934,31.202955472858296,30.77597768238626,30.99074622064275,31.945858572555615,30.211897128321663,28.72335017184711,32.893016944973894,32.82972937067556,31.77816793251697,30.931638094579597,30.97043856093449,30.7289696958475,30.073682629672835,29.084647251820098,21.5371509654175,19.774958818807118,18.551641559246438,16.803280670954763,15.44025248233621,20.15095191107386,18.038405440761917,22.185325462989827,20.567476188909403,19.06728665409956,16.915658159646345,16.63126849398395,16.552104069938252,16.768391267797256,16.13968169254095,14.363691093515216,14.126035043651779,13.470334954902162,13.073069562214911,14.738568560235082,15.183575395742318,19.45615417000684,18.558004438673233,18.46582782333946,87.28205300034948,101.10227137385299,106.27298529463195,116.12280386075635,108.46532848440417,102.01997899302835,91.241510637684,96.81900065181824,101.72543206382512,105.70403806116663,100.44269038369853,96.82260618929557,100.55359522258371,93.95340797744318,83.42924739129491,87.9549104960531,80.2633284939854,82.02066855743483,42.91951116047832,37.58758157401717,33.44309181330246,36.769081406519085,44.93786410727893,44.90803836754335,44.43960071978124,45.155076116547036,44.09415275152038,43.66591789127351,43.77244954117652,43.4825025814704,43.290419355390966,43.46681833696069,46.01578335875995,46.6100097560812,37.99506521814879,39.052361273025184,38.84347187257776,39.881329819047934,46.109317114852956,47.8929423726668,48.95069267793877,48.3293058149509,46.149104099865184,46.56080645089353,51.57924550565798,52.7569131742561,53.04786827927718,14.299000498620961,13.328101400446073,12.90760864916739,13.070684186601948,14.425434091627508,14.599710291350734,15.47021985619409,14.907343168637114,15.104170546357484,13.615381544174149,14.244319906952915,14.244319906952915,13.718235018728796,13.510746866369045,14.877862096638866,14.883110230088695,15.487150884489903,14.778836993593703,14.956278837827334,14.079454882724631,14.177948678027025,13.937268379011048,13.937268379011048,13.627393793928926,13.663452860047494,13.663452860047494,14.174101897150647,13.905930432338705,14.538096174702465,14.41525103771242,14.608812035479769,16.041180453571386,16.783329268188794,16.165497872370544,14.760564705127607,14.744921340146748,13.11303481193063,157.1332609305057,175.05093171098224,177.19412036940426,176.78840505013883,173.96501898347944,166.34974880721245,161.45913264431448,183.49712212200416,178.72719869106862,177.11700769688503,149.1705876902004,141.56643025809902,152.00850028640576,168.3388360963119,32.32504895841904,32.67222789945106,30.60488031383311,26.003848254178,26.003848254178,31.366572347735307,13.585496893936572,59.068556107872546,50.51389512111229,57.65447718043282,61.43633985552413,63.313658472284665,49.832481887962075,50.774333306150844,41.13348509686698,38.99273127205906,31.075233919485598,24.68960608011561,62.445635849622946,62.445635849622946,59.6799999173666,52.12184632755273,47.39337149321977,42.91341120492285,46.113984975630906,52.75713337090476,46.76188232493746,44.60376800856188,44.848069623342255,42.379710089452566,40.820509895166936,37.30139450634769,42.85195821682895,48.05424449390853,53.490646625788216,47.31078605795483,21.156625590425783,22.67704095041025,22.976017104236576,23.12006436924394,23.847036771635594,22.74958822931892,23.15994609247471,23.97787667392535,24.483753572012645,26.74487759568631,29.807839152734772,32.42246964343567,33.49098500801659,32.51404524298848,27.427783931866912,25.888235660522525,26.74474450578209,26.655903314852132,27.14947777060221,25.13988864754849,28.13736860215282,28.785466697206694,28.534324482121992,25.22640684186791,50.401825386652604,49.344135189795736,49.06111819870552,47.22875479608202,54.02271606149892,54.02271606149892,55.62613218928372,57.489315733549695,53.407270818671506,49.12799857848773,83.41196585209912,83.41196585209912,88.58628225011503,88.58628225011503,97.73431107368764,97.73431107368764,97.73431107368764,100.0769663998547,100.0769663998547,103.80358514289638,107.53020388593805,107.53020388593805,103.95589311206618,103.95589311206618,110.84386025832032,110.84386025832032,110.84386025832032,126.88970761829646,126.88970761829646,95.40470918690096,89.72701993917764,89.72701993917764,100.44141775726577,111.1558155753539,111.1558155753539,98.31274770577565,98.31274770577565,95.20323399844993,95.20323399844993,95.20323399844993,123.39770929707713,123.39770929707713,109.14261688919468,5.698558333078039,7.682894949316497,6.13878306178902,48.830368261888665,46.50789323471755,47.70519000924336,50.56448960182551,50.817228711577336,51.117808308465065,51.774488231014125,53.46049296467326,51.42010812477939,53.439137173081946,52.18224402466843,55.51641936318228,52.97232640867115,54.36388640234911,51.6701216399945,53.44444499857029,54.438776155845204,55.259792281279836,52.5927811129475,55.233030270596394,54.1544956499935,54.37686534609285,54.58915008653143,53.91337842611161,56.21860044844027,54.9861412354404,55.68215190476075,55.62265493441668,43.84115368336816,42.80285978682279,45.08304649790875,48.56176346670965,53.689315722500446,56.945013922215416,57.872947000723855,54.161688553668355,53.018720312735965,52.42858390352617,53.90890944250933,52.854631405358305,50.067886945779236,49.538309779003804,50.48681846352086,53.76044011678898,49.63545859673963,51.488244497425704,51.94937582023269,59.05830232156863,58.98639878016144,58.409331646994524,56.096959464453924,56.402591469837965,53.96006995969444,54.08384093040537,54.46773563858376,56.605028872823496,80.64488688449934,78.30854478089307,61.57281190377202,61.89651049205148,67.94064458135438,68.44927565426217,67.60269154030442,96.31010334062569,93.16167304906712,86.96264113830324,79.30787939409166,73.97437155067948,223.99138163252067,286.70490076105307,300.4734115001632,244.79864448386257,242.94368712052477,249.35216795841555,250.5198225386525,268.74579614831043,270.3256739279514,274.80687402614575,274.36745123263614,280.6584430673502,306.0717947693856,342.42630700306484,370.60575392626663,384.31300967907697,249.5446746891306
